,Drug,Target_ID,Y
71071,mol_168891,P06239,13.299970641
71072,mol_168891,P06241,13.200015437
71073,mol_168891,P07333,11.699999383
71074,mol_168891,P08581,11.699999383
71075,mol_168891,P11362,11.500000186
71076,mol_168891,P16234,12.499996913
71077,mol_168891,P17612,11.999998417
71078,mol_168891,P17948,11.699999383
71079,mol_168891,P27448,11.400000202
71080,mol_168891,P35968,12.499996913
71081,mol_168891,P36507,12.799991797
71082,mol_168891,P36888,11.599999679000002
71083,mol_168891,P45983,11.400000202
71084,mol_168891,P48729,11.500000186
71085,mol_168891,P49841,11.800000504000002
71086,mol_168891,P50750,11.900000875
71087,mol_168891,P51812,11.800000504000002
71088,mol_168891,P51817,11.599999679000002
71089,mol_168891,P52333,11.400000202
71090,mol_168891,P53350,11.1
71091,mol_168891,P53667,11.599999679000002
71092,mol_168891,Q00535,11.599999679000002
71093,mol_168891,Q02750,12.899998135
71094,mol_168891,Q04759,11.699999383
71095,mol_168891,Q04771,11.500000186
71096,mol_168891,Q05397,11.300000237
71097,mol_168891,Q06187,11.500000186
71098,mol_168891,Q07912,13.000008766
71099,mol_168891,Q13464,11.500000186
71100,mol_168891,Q14164,11.599999679000002
71101,mol_168891,Q16288,11.599999679000002
71102,mol_168891,Q16539,11.500000186
71104,mol_168891,Q7L7X3,11.300000237
71105,mol_168891,Q96GD4,13.239151837
71106,mol_168891,Q9UHD2,11.599999679000002
71107,mol_168891,Q9UM73,11.300000237
71108,mol_168891,Q9UQM7,11.300000237
71109,mol_168891,Q9Y4K4,13.600038134000002
71236,mol_37755,O14757,13.427902142
71237,mol_37755,O94806,11.568521083
71238,mol_37755,P05129,11.568521083
71239,mol_37755,P09619,10.401029996
71240,mol_37755,P11362,10.401029996
71241,mol_37755,P12931,10.401029996
71242,mol_37755,P17252,11.568521083
71243,mol_37755,P22455,10.401029996
71244,mol_37755,P22607,10.401029996
71245,mol_37755,P24723,11.568521083
71246,mol_37755,P30291,13.113228265999998
71247,mol_37755,Q02156,11.568521083
71248,mol_37755,Q04759,11.568521083
71249,mol_37755,Q05513,11.568521083
71250,mol_37755,Q05655,11.568521083
71251,mol_37755,Q15139,11.568521083
71516,mol_181951,O15075,11.1
71517,mol_181951,O15264,11.043335081
71518,mol_181951,O15530,11.599999679000002
71519,mol_181951,O75116,11.200000128
71520,mol_181951,O94806,11.1
71521,mol_181951,O95819,11.1
71522,mol_181951,O96013,11.400000202
71523,mol_181951,P05129,11.699999383
71524,mol_181951,P05771,12.47675071
71525,mol_181951,P06213,11.400000202
71526,mol_181951,P06493,12.199999035
71527,mol_181951,P11802,11.844727495
71528,mol_181951,P17612,11.200000128
71529,mol_181951,P29317,11.599999679000002
71530,mol_181951,P31749,10.798970004
71531,mol_181951,P31751,11.200000128
71532,mol_181951,P35916,11.300000237
71533,mol_181951,P35968,11.043335081
71534,mol_181951,P41743,11.400000202
71535,mol_181951,P45983,11.599999679000002
71536,mol_181951,P45984,11.500000186
71537,mol_181951,P48729,11.300000237
71538,mol_181951,P49760,12.1
71539,mol_181951,P51617,11.200000128
71540,mol_181951,P51812,11.999998417
71541,mol_181951,P51955,11.1
71542,mol_181951,P51957,11.300000237
71543,mol_181951,P53350,11.200000128
71544,mol_181951,P53778,11.089213124
71545,mol_181951,P68400,11.300000237
71546,mol_181951,P78368,11.200000128
71547,mol_181951,Q05513,11.200000128
71548,mol_181951,Q05655,11.599999679000002
71549,mol_181951,Q13153,11.1
71550,mol_181951,Q13188,11.500000186
71551,mol_181951,Q13464,11.1
71552,mol_181951,Q13554,11.089213124
71553,mol_181951,Q13557,11.198147292
71554,mol_181951,Q13627,11.900000875
71555,mol_181951,Q14012,11.500000186
71556,mol_181951,Q15118,11.307608311
71557,mol_181951,Q15303,11.500000186
71558,mol_181951,Q15759,10.798970004
71559,mol_181951,Q16539,10.798970004
71560,mol_181951,Q16620,11.400000202
71561,mol_181951,Q7KZI7,11.200000128
71562,mol_181951,Q8N4C8,11.200000128
71563,mol_181951,Q8NE63,11.200000128
71564,mol_181951,Q96GD4,11.300000237
71565,mol_181951,Q96KB5,11.1
71566,mol_181951,Q9BZL6,11.1
71567,mol_181951,Q9H2X6,11.599999679000002
71568,mol_181951,Q9HAZ1,12.299998172
71569,mol_181951,Q9HCP0,11.300000237
71570,mol_181951,Q9NR20,11.200000128
71571,mol_181951,Q9Y243,11.1
71572,mol_181951,Q9Y4K4,11.200000128
71573,mol_181951,Q9Y6M4,11.300000237
71650,mol_268542,O14965,11.900000875
71651,mol_268542,O43293,11.500000186
71652,mol_268542,O60674,11.177193358
71653,mol_268542,O75116,11.500000186
71654,mol_268542,O94806,11.599999679000002
71655,mol_268542,O95819,11.400000202
71656,mol_268542,O96013,11.400000202
71657,mol_268542,P00533,12.424968003
71658,mol_268542,P04629,11.599999679000002
71659,mol_268542,P06241,13.600038134000002
71660,mol_268542,P07333,11.800000504000002
71661,mol_268542,P07949,11.999998417
71662,mol_268542,P08069,11.699999383
71663,mol_268542,P08631,14.4061741
71664,mol_268542,P10721,11.300000237
71665,mol_268542,P11309,11.300000237
71666,mol_268542,P17948,11.599999679000002
71667,mol_268542,P29323,10.839154521
71668,mol_268542,P34947,11.500000186
71669,mol_268542,P35968,12.499996913
71670,mol_268542,P43403,7.1
71671,mol_268542,P45983,11.500000186
71672,mol_268542,P49336,12.199999035
71673,mol_268542,P49760,11.500000186
71674,mol_268542,P49840,11.500000186
71675,mol_268542,P49841,11.500000186
71676,mol_268542,P50613,11.500000186
71677,mol_268542,P50750,11.900000875
71678,mol_268542,P51817,11.599999679000002
71679,mol_268542,P51955,11.599999679000002
71680,mol_268542,P53667,11.599999679000002
71682,mol_268542,Q00535,11.599999679000002
71683,mol_268542,Q02750,12.699997654
71684,mol_268542,Q02779,11.599999679000002
71685,mol_268542,Q04759,11.699999383
71686,mol_268542,Q04771,13.299970641
71687,mol_268542,Q04912,11.500000186
71688,mol_268542,Q05397,11.300000237
71689,mol_268542,Q06187,12.299998172
71690,mol_268542,Q06418,11.599999679000002
71691,mol_268542,Q07912,12.1
71692,mol_268542,Q13131,11.599999679000002
71693,mol_268542,Q13188,11.699999383
71694,mol_268542,Q13464,11.500000186
71695,mol_268542,Q13627,11.800000504000002
71696,mol_268542,Q14164,11.599999679000002
71697,mol_268542,Q16288,11.599999679000002
71699,mol_268542,Q7L7X3,11.400000202
71700,mol_268542,Q8IU85,11.699999383
71701,mol_268542,Q96GD4,11.500000186
71702,mol_268542,Q96L34,11.400000202
71703,mol_268542,Q96RR4,11.699999383
71704,mol_268542,Q9H0K1,13.699980365
71705,mol_268542,Q9HAZ1,12.1
71706,mol_268542,Q9HBY8,11.300000237
71707,mol_268542,Q9UHD2,11.599999679000002
71708,mol_268542,Q9UQM7,11.400000202
71709,mol_268542,Q9Y463,11.699999383
71720,mol_29685,O14757,11.599999679000002
71721,mol_29685,O14965,13.016458199
71722,mol_29685,O43293,11.400000202
71723,mol_29685,O60674,11.699999383
71724,mol_29685,O75116,11.500000186
71725,mol_29685,O94806,11.500000186
71726,mol_29685,O95819,11.400000202
71727,mol_29685,O96013,11.400000202
71728,mol_29685,P04629,11.599999679000002
71729,mol_29685,P06239,12.1
71730,mol_29685,P07333,11.699999383
71731,mol_29685,P08581,11.699999383
71732,mol_29685,P08631,11.599999679000002
71733,mol_29685,P08922,11.599999679000002
71734,mol_29685,P09619,13.043606538
71735,mol_29685,P10721,13.834804089
71736,mol_29685,P11309,11.300000237
71737,mol_29685,P16234,12.810108202
71738,mol_29685,P17612,11.999998417
71739,mol_29685,P17948,11.599999679000002
71740,mol_29685,P27448,11.400000202
71741,mol_29685,P29376,11.699999383
71742,mol_29685,P34947,11.500000186
71743,mol_29685,P35968,12.599996932
71744,mol_29685,P36888,13.048455444000002
71745,mol_29685,P48729,11.500000186
71746,mol_29685,P49336,11.500000186
71747,mol_29685,P49760,11.500000186
71748,mol_29685,P49841,11.500000186
71749,mol_29685,P51817,11.599999679000002
71750,mol_29685,P53667,11.599999679000002
71752,mol_29685,Q00535,11.599999679000002
71753,mol_29685,Q02750,11.599999679000002
71754,mol_29685,Q02779,11.599999679000002
71755,mol_29685,Q04759,11.699999383
71756,mol_29685,Q04771,11.500000186
71757,mol_29685,Q05397,11.300000237
71758,mol_29685,Q07912,11.500000186
71759,mol_29685,Q12851,11.699999383
71760,mol_29685,Q13188,11.699999383
71761,mol_29685,Q13627,11.800000504000002
71762,mol_29685,Q14164,11.599999679000002
71763,mol_29685,Q16539,11.500000186
71764,mol_29685,Q16620,11.500000186
71766,mol_29685,Q8IU85,11.699999383
71767,mol_29685,Q96GD4,15.125256795
71768,mol_29685,Q96L34,11.400000202
71769,mol_29685,Q96RR4,11.699999383
71770,mol_29685,Q9H0K1,11.500000186
71771,mol_29685,Q9HBY8,11.300000237
71772,mol_29685,Q9UHD2,11.599999679000002
71773,mol_29685,Q9UM73,11.300000237
71774,mol_29685,Q9UQM7,11.300000237
71775,mol_29685,Q9Y463,11.699999383
71941,mol_118252,O14757,11.200000128
71942,mol_118252,P06493,11.200000128
71943,mol_118252,P11309,11.1
71944,mol_118252,P28482,11.200000128
71945,mol_118252,P35968,11.599999679000002
71946,mol_118252,P36888,12.199999035
71947,mol_118252,P49840,11.200000128
71948,mol_118252,P51955,11.1
71949,mol_118252,P53350,11.200000128
71950,mol_118252,Q05655,11.200000128
71951,mol_118252,Q13153,11.1
71952,mol_118252,Q13464,11.1
71953,mol_118252,Q5VT25,11.1
71954,mol_118252,Q9BZL6,11.1
72045,mol_33294,O14757,10.401029996
72046,mol_33294,P05771,10.401029996
72047,mol_33294,P06241,10.401029996
72048,mol_33294,P06493,10.401029996
72049,mol_33294,P07948,10.401029996
72050,mol_33294,P08581,10.401029996
72051,mol_33294,P08631,10.401029996
72052,mol_33294,P12931,10.401029996
72053,mol_33294,P16234,10.401029996
72054,mol_33294,P24941,10.401029996
72055,mol_33294,P28482,10.401029996
72056,mol_33294,P31749,10.401029996
72057,mol_33294,P35968,10.401029996
72058,mol_33294,P42345,14.43378077
72059,mol_33294,P48736,11.299626645
72060,mol_33294,P49137,10.401029996
72061,mol_33294,Q13464,10.401029996
72062,mol_33294,Q15418,10.401029996
72063,mol_33294,Q9HCP0,10.401029996
72118,mol_147885,O14757,10.800000069
72119,mol_147885,O15530,11.200000128
72120,mol_147885,O96017,11.200000128
72121,mol_147885,P05129,10.800000069
72122,mol_147885,P07948,12.299998172
72123,mol_147885,P08069,11.699999383
72124,mol_147885,P10721,11.999998417
72125,mol_147885,P11362,11.800000504000002
72126,mol_147885,P17612,10.800000069
72127,mol_147885,P22607,11.900000875
72128,mol_147885,P23443,11.000000142
72129,mol_147885,P24941,11.400000202
72130,mol_147885,P29317,11.400000202
72131,mol_147885,P31749,10.800000069
72132,mol_147885,P31751,10.800000069
72133,mol_147885,P51451,12.499996913
72134,mol_147885,P53350,10.800000069
72135,mol_147885,P68400,10.900000053
72136,mol_147885,Q05513,10.800000069
72137,mol_147885,Q13131,10.700000075
72138,mol_147885,Q15303,11.200000128
72139,mol_147885,Q5VT25,10.700000075
72140,mol_147885,Q7KZI7,11.500000186
72141,mol_147885,Q9H4B4,11.1
72142,mol_147885,Q9Y243,10.700000075
72209,mol_267585,O14920,11.1
72210,mol_267585,P00533,14.118106086
72211,mol_267585,P04626,13.869551079
72212,mol_267585,P07948,11.241998328
72213,mol_267585,P08581,11.47675071
72214,mol_267585,P09619,11.1
72215,mol_267585,P12931,11.1
72216,mol_267585,P17948,11.1
72217,mol_267585,P22607,11.1
72218,mol_267585,P35968,11.1
72219,mol_267585,P41240,11.427902142
72220,mol_267585,P53350,11.1
72221,mol_267585,Q02750,12.058607315
72222,mol_267585,Q02763,11.1
72223,mol_267585,Q05397,11.1
72224,mol_267585,Q15303,12.685026652
72225,mol_267585,Q16539,11.1
72226,mol_267585,Q99683,11.1
72456,mol_65622,O14965,10.900000053
72457,mol_65622,O94806,10.702059991
72458,mol_65622,P05129,10.702059991
72459,mol_65622,P11309,11.300000237
72460,mol_65622,P17252,10.702059991
72461,mol_65622,P17612,10.702059991
72462,mol_65622,P19784,10.702059991
72463,mol_65622,P22612,10.702059991
72464,mol_65622,P22694,10.702059991
72465,mol_65622,P24723,10.702059991
72466,mol_65622,P41743,10.702059991
72467,mol_65622,P67870,10.702059991
72468,mol_65622,P68400,10.702059991
72469,mol_65622,Q04759,10.702059991
72470,mol_65622,Q05513,10.702059991
72819,mol_186251,O60674,10.6
72820,mol_186251,P00519,10.1
72821,mol_186251,P00533,11.078810700999998
72822,mol_186251,P07948,10.723423043
72823,mol_186251,P09619,10.1
72824,mol_186251,P11362,10.982728704
72825,mol_186251,P15056,10.1
72826,mol_186251,P17252,10.1
72827,mol_186251,P28482,10.1
72828,mol_186251,P36888,10.1
72829,mol_186251,P49841,10.210698297
72830,mol_186251,Q02763,10.268770306
74928,mol_17345,O14965,11.1
74929,mol_17345,O60674,11.427902142
74930,mol_17345,P00519,14.622878745
74931,mol_17345,P00533,13.757577319
74932,mol_17345,P04049,13.508935393
74933,mol_17345,P06213,11.1
74934,mol_17345,P07333,14.145757491
74935,mol_17345,P07949,14.798970004
74936,mol_17345,P15056,13.543697499
74937,mol_17345,P23458,11.1
74938,mol_17345,P27361,11.1
74939,mol_17345,P28482,11.1
74940,mol_17345,P29317,13.953871964
74941,mol_17345,P35968,14.196910013
74942,mol_17345,P42336,11.1
74943,mol_17345,P52333,11.1
74944,mol_17345,P53350,11.1
74945,mol_17345,Q02750,11.248741651
74946,mol_17345,Q9UM73,11.1
75164,mol_19410,O14965,12.1
75165,mol_19410,O60674,10.702059991
75166,mol_19410,P00519,12.1
75167,mol_19410,P06213,12.1
75168,mol_19410,P06239,12.16833857
75169,mol_19410,P07332,12.251195299
75170,mol_19410,P07333,12.723423043
75171,mol_19410,P07949,10.702059991
75172,mol_19410,P08069,12.156727624
75173,mol_19410,P08581,14.563187913
75174,mol_19410,P09769,12.584126155999998
75175,mol_19410,P10721,11.1
75176,mol_19410,P11309,10.702059991
75177,mol_19410,P17612,10.1
75178,mol_19410,P23443,10.702059991
75179,mol_19410,P23458,10.702059991
75180,mol_19410,P27361,10.1
75181,mol_19410,P35968,12.213576672
75182,mol_19410,P36888,12.507823243
75183,mol_19410,P45984,10.1
75184,mol_19410,P51451,12.384832642
75185,mol_19410,P51813,12.540093375
75186,mol_19410,P52333,12.1
75187,mol_19410,Q00535,10.1
75188,mol_19410,Q02763,12.1
75189,mol_19410,Q04912,14.1
75190,mol_19410,Q08881,13.307608311
75191,mol_19410,Q15078,10.1
75192,mol_19410,Q16539,10.1
75193,mol_19410,Q96GD4,12.1
75678,mol_168456,O15111,11.798970004
75679,mol_168456,P00533,11.798970004
75680,mol_168456,P04629,12.637602002
75681,mol_168456,P06213,11.798970004
75682,mol_168456,P06239,13.020818754
75683,mol_168456,P08581,14.508935393
75684,mol_168456,P10721,12.401029995999998
75685,mol_168456,P12931,12.401029995999998
75686,mol_168456,P36888,13.895880017
75687,mol_168456,P49841,11.798970004
75688,mol_168456,P51451,12.401029995999998
75689,mol_168456,P53350,11.798970004
75690,mol_168456,Q02763,12.401029995999998
75691,mol_168456,Q06418,14.466531544
75692,mol_168456,Q12866,13.953871964
75693,mol_168456,Q16539,11.798970004
75694,mol_168456,Q96GD4,13.207905397
75695,mol_168456,Q9HBH9,12.401029995999998
76083,mol_147266,O94806,9.497940009
76084,mol_147266,P00533,11.401029995999998
76085,mol_147266,P05129,9.497940009
76086,mol_147266,P24723,9.497940009
76087,mol_147266,P41279,13.401029995999998
76088,mol_147266,P41743,9.497940009
76089,mol_147266,P49137,10.058607315
76090,mol_147266,P53778,11.170581074
76091,mol_147266,Q04759,9.497940009
76092,mol_147266,Q05513,9.497940009
76093,mol_147266,Q05655,9.497940009
76338,mol_36602,O15530,11.1
76339,mol_36602,P00519,13.622878745
76340,mol_36602,P07947,14.497940009
76341,mol_36602,P11362,11.1
76342,mol_36602,P12931,14.645757491
76343,mol_36602,P16234,11.1
76344,mol_36602,P17612,11.1
76345,mol_36602,P17948,10.1
76346,mol_36602,P24941,11.1
76347,mol_36602,P35916,11.1
76348,mol_36602,P36507,10.953871964
76349,mol_36602,P41240,12.175720714
76350,mol_36602,P45983,11.1
76351,mol_36602,P45984,11.1
76353,mol_36602,Q02750,10.953871964
76354,mol_36602,Q96GD4,11.1
76861,mol_207811,O43741,13.487216143
76862,mol_207811,P29317,14.058607315
76863,mol_207811,P36888,15.1
76864,mol_207811,P54646,13.487216143
76865,mol_207811,Q13131,13.487216143
76866,mol_207811,Q9UGI9,13.487216143
76867,mol_207811,Q9UGJ0,13.487216143
76904,mol_288080,O43781,12.196910013
76905,mol_288080,O94806,9.702059991
76906,mol_288080,P05771,9.702059991
76907,mol_288080,P06239,9.702059991
76908,mol_288080,P07948,9.702059991
76909,mol_288080,P24723,9.702059991
76910,mol_288080,P24941,10.58940535
76911,mol_288080,P49759,13.685026652
76912,mol_288080,P49840,11.1
76913,mol_288080,P49841,11.1
76914,mol_288080,P50613,11.1
76915,mol_288080,P50750,12.242667504000002
76916,mol_288080,Q00535,11.1
76917,mol_288080,Q02156,9.702059991
76918,mol_288080,Q04759,9.702059991
76919,mol_288080,Q05513,9.702059991
76920,mol_288080,Q13627,13.196910013
76921,mol_288080,Q15078,11.1
76922,mol_288080,Q15139,9.702059991
76923,mol_288080,Q86V86,11.466531544
76924,mol_288080,Q9NR20,11.122276395
76925,mol_288080,Q9Y463,13.652841969
77798,mol_115206,P06239,13.075390989
77799,mol_115206,P10721,12.351811973
77800,mol_115206,P12931,13.020818754
77801,mol_115206,P15056,12.36760624
77802,mol_115206,P27361,10.1
77803,mol_115206,P35968,11.392429824
77804,mol_115206,P45984,10.497940009
77805,mol_115206,P52333,12.923908740999998
77806,mol_115206,Q00535,11.1
77807,mol_115206,Q02763,12.224938737
77808,mol_115206,Q06187,12.487216143
78614,mol_139739,O94806,11.404664894
78615,mol_139739,P00533,10.1
78616,mol_139739,P05771,11.404664894
78617,mol_139739,P11802,12.953871964
78618,mol_139739,P17612,11.798970004
78619,mol_139739,P22612,11.798970004
78620,mol_139739,P22694,11.798970004
78621,mol_139739,P24723,11.404664894
78622,mol_139739,P24941,12.146482524
78623,mol_139739,P41743,11.404664894
78624,mol_139739,Q04759,11.404664894
78625,mol_139739,Q05513,11.404664894
78626,mol_139739,Q13554,13.352574989
78627,mol_139739,Q13555,13.352574989
78628,mol_139739,Q13557,13.352574989
78629,mol_139739,Q15139,11.404664894
78630,mol_139739,Q9UQM7,13.352574989
78639,mol_157394,O94806,10.196910013
78640,mol_157394,P00519,10.401029996
78641,mol_157394,P00533,12.816698771
78642,mol_157394,P05129,10.196910013
78643,mol_157394,P05771,10.196910013
78644,mol_157394,P17252,10.196910013
78645,mol_157394,P24723,10.196910013
78646,mol_157394,P41743,10.196910013
78647,mol_157394,P42684,10.401029996
78648,mol_157394,Q02156,10.196910013
78649,mol_157394,Q04759,10.196910013
78650,mol_157394,Q05655,10.196910013
78651,mol_157394,Q15139,10.196910013
79976,mol_294658,O94806,10.738272164
79977,mol_294658,P00533,12.508935393
79978,mol_294658,P05771,10.738272164
79979,mol_294658,P06213,10.401029996
79980,mol_294658,P11802,10.497940009
79981,mol_294658,P12931,13.456547324
79982,mol_294658,P17252,10.738272164
79983,mol_294658,P21802,13.418758763
79984,mol_294658,P22455,13.418758763
79985,mol_294658,P22607,13.418758763
79986,mol_294658,P24723,10.738272164
79987,mol_294658,P41743,10.738272164
79988,mol_294658,Q02156,10.738272164
79989,mol_294658,Q04759,10.738272164
79990,mol_294658,Q05513,10.738272164
79991,mol_294658,Q05655,10.738272164
79992,mol_294658,Q15139,10.738272164
80277,mol_67993,P05129,11.020818754
80278,mol_67993,P17252,11.020818754
80279,mol_67993,P17612,11.32184875
80280,mol_67993,P22612,11.32184875
80281,mol_67993,Q02156,11.020818754
80282,mol_67993,Q05513,11.020818754
80283,mol_67993,Q05655,11.020818754
80284,mol_67993,Q15139,11.020818754
80325,mol_257394,O94806,10.594850022
80326,mol_257394,P00519,10.401029996
80327,mol_257394,P00533,12.00623964
80328,mol_257394,P05129,10.594850022
80329,mol_257394,P05771,11.547423468
80330,mol_257394,P12931,10.401029996
80331,mol_257394,P17252,10.594850022
80332,mol_257394,P24723,10.594850022
80333,mol_257394,P41743,10.594850022
80334,mol_257394,Q02156,10.594850022
80335,mol_257394,Q04759,10.594850022
80336,mol_257394,Q15139,10.594850022
81033,mol_106414,P00519,12.32184875
81034,mol_106414,P06241,12.32184875
81035,mol_106414,P24941,10.844727495
81036,mol_106414,P41240,11.805533774
81037,mol_106414,P41743,10.1
81038,mol_106414,P48730,12.923908740999998
81039,mol_106414,Q02156,10.1
81040,mol_106414,Q05655,10.1
81041,mol_106414,Q15139,12.145757491
81120,mol_186332,P07333,12.622878745
81121,mol_186332,P09619,12.1
81122,mol_186332,P10721,12.622878745
81123,mol_186332,P12931,11.1
81124,mol_186332,P36888,12.622878745
81145,mol_180614,P00533,13.677795554
81146,mol_180614,P04626,11.213943352
81147,mol_180614,P06241,11.213943352
81148,mol_180614,P12931,10.662469368
81149,mol_180614,P17252,10.889741263
81150,mol_180614,P27361,11.213943352
81151,mol_180614,P42684,11.1
81152,mol_180614,P43405,10.508935393
81153,mol_180614,Q16539,11.213943352
81206,mol_302770,P00519,11.523601999
81207,mol_302770,P00533,11.213943352
81208,mol_302770,P04626,11.213943352
81209,mol_302770,P06241,11.213943352
81210,mol_302770,P12931,11.213943352
81211,mol_302770,P17252,11.213943352
81212,mol_302770,P17948,11.213943352
81213,mol_302770,P27361,11.213943352
81214,mol_302770,P28482,11.213943352
81215,mol_302770,P35968,11.349607414
81255,mol_131854,P00533,11.213943352
81256,mol_131854,P04626,11.213943352
81257,mol_131854,P06239,11.213943352
81258,mol_131854,P06241,11.213943352
81259,mol_131854,P17252,11.213943352
81260,mol_131854,P17948,11.213943352
81261,mol_131854,P27361,11.213943352
81262,mol_131854,P28482,11.213943352
81263,mol_131854,Q16539,11.213943352
81330,mol_136114,P00533,10.401029996
81331,mol_136114,P06213,10.401029996
81332,mol_136114,P11362,13.76756154
81333,mol_136114,P17948,12.821246399
81334,mol_136114,P21802,13.923908740999998
81335,mol_136114,P22455,13.923908740999998
81336,mol_136114,P22607,13.923908740999998
81337,mol_136114,P35916,12.821246399
81338,mol_136114,P35968,12.921032575999998
81339,mol_136114,P41240,10.80333481
81521,mol_119641,P00533,9.456547324
81522,mol_119641,P11802,9.6
81523,mol_119641,P17612,8.798970004
81524,mol_119641,P22694,8.798970004
81525,mol_119641,P28482,11.25490196
81526,mol_119641,Q00535,11.680788345
81707,mol_171303,P00533,10.983501945
81708,mol_171303,P06239,10.986056648
81709,mol_171303,P11309,13.823530299000002
81710,mol_171303,P11802,10.314670165
81711,mol_171303,P12931,10.923908740999998
81712,mol_171303,P24941,10.497940009
81713,mol_171303,P36888,12.329147988
81714,mol_171303,P49841,11.777780705
81715,mol_171303,P68400,12.028117993
81716,mol_171303,Q00534,10.702059991
81717,mol_171303,Q00535,10.738272164
81718,mol_171303,Q13554,11.622878745
81719,mol_171303,Q15078,10.738272164
81740,mol_215551,P00533,10.8572085
81741,mol_215551,P06241,11.213943352
81742,mol_215551,P17252,11.213943352
81743,mol_215551,P24941,12.30999648
81744,mol_215551,P27361,11.213943352
81745,mol_215551,P28482,11.213943352
81746,mol_215551,P43403,11.1
81871,mol_270663,P04629,11.855475488
81872,mol_270663,P07947,11.595529138
81873,mol_270663,P07949,12.015423722
81874,mol_270663,P10721,12.912479279
81875,mol_270663,P51957,11.953251986
81876,mol_270663,P80192,11.901893001
81877,mol_270663,Q02779,12.444861565
81878,mol_270663,Q12866,12.424221658
81879,mol_270663,Q16288,12.052725133
81880,mol_270663,Q16584,12.043095149
81881,mol_270663,Q16620,11.628414946
81882,mol_270663,Q96GD4,12.490405590999998
81883,mol_270663,Q9Y4K4,11.904377056
82035,mol_89584,P05129,13.622878745
82036,mol_89584,P06493,11.279759282
82037,mol_89584,P11309,14.322812778
82038,mol_89584,P11802,12.104364805
82039,mol_89584,P17252,14.419136082
82040,mol_89584,P17612,10.798970004
82041,mol_89584,P22612,10.798970004
82042,mol_89584,P24723,14.1
82043,mol_89584,P24941,11.092252222
82044,mol_89584,P41743,11.560547508
82045,mol_89584,P49841,12.821246399
82046,mol_89584,Q02156,14.301152407
82047,mol_89584,Q04759,14.273925197
82048,mol_89584,Q05513,11.336572006
82049,mol_89584,Q05655,13.877665385
